AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,SALES_PRICE,price_per_sqft
Adyar,1097.0,1.0,1.0,128.78,11739.288969917958
Adyar,795.0,1.0,1.0,62.53,7865.408805031447
Adyar,1248.0,2.0,2.0,110.51,8854.96794871795
Adyar,1027.0,1.0,1.0,110.08,10718.597857838364
Adyar,1061.0,1.0,1.0,94.11,8869.934024505184
Adyar,1144.0,1.0,1.0,87.38,7638.111888111888
Adyar,711.0,1.0,1.0,83.95,11807.31364275668
Adyar,1231.0,2.0,2.0,108.41,8806.661251015435
Adyar,717.0,1.0,1.0,81.27,11334.728033472804
Adyar,795.0,1.0,1.0,82.59,10388.67924528302
Adyar,961.0,1.0,1.0,97.24,10118.626430801249
Adyar,991.0,1.0,1.0,96.53,9740.66599394551
Adyar,786.0,1.0,1.0,58.51,7444.020356234097
Adyar,674.0,1.0,1.0,70.28,10427.299703264094
Adyar,702.0,1.0,1.0,59.36,8455.840455840456
Adyar,793.0,1.0,1.0,90.14,11366.960907944514
Adyar,1230.0,2.0,2.0,147.37,11981.30081300813
Adyar,1066.0,1.0,1.0,119.02,11165.103189493433
Adyar,741.0,1.0,1.0,88.61,11958.164642375168
Adyar,786.0,1.0,1.0,85.77,10912.213740458015
Adyar,830.0,1.0,1.0,92.97,11201.204819277109
Adyar,1098.0,1.0,1.0,130.46,11881.6029143898
Adyar,1015.0,1.0,1.0,79.2,7802.95566502463
Adyar,856.0,1.0,1.0,98.94,11558.41121495327
Adyar,1033.0,1.0,1.0,79.96,7740.5614714424
Adyar,1272.0,2.0,2.0,94.94,7463.836477987421
Adyar,1066.0,1.0,1.0,96.81,9081.613508442777
Adyar,688.0,1.0,1.0,56.88,8267.441860465116
Adyar,934.0,1.0,1.0,80.17,8583.511777301926
Adyar,903.0,1.0,1.0,76.11,8428.57142857143
Adyar,895.0,1.0,1.0,73.72,8236.871508379889
Anna Nagar,1709.0,1.0,1.0,129.29,7565.242832065535
Anna Nagar,1915.0,2.0,1.0,141.76,7402.610966057441
Anna Nagar,1600.0,1.0,1.0,119.21,7450.625
Anna Nagar,1589.0,1.0,1.0,122.12,7685.336689741976
Anna Nagar,1792.0,1.0,1.0,139.06,7760.044642857143
Anna Nagar,1622.0,1.0,1.0,130.63,8053.6374845869295
Anna Nagar,1622.0,1.0,1.0,135.48,8352.651048088777
Anna Nagar,1809.0,2.0,1.0,192.07,10617.46821448314
Anna Nagar,1880.0,2.0,1.0,134.23,7139.8936170212755
Anna Nagar,1698.0,1.0,1.0,124.12,7309.776207302709
Anna Nagar,1506.0,1.0,1.0,104.5,6938.911022576362
Anna Nagar,1919.0,2.0,1.0,147.04,7662.324127149557
Anna Nagar,1698.0,1.0,1.0,115.27,6788.574793875147
Anna Nagar,1694.0,1.0,1.0,125.75,7423.258559622196
Anna Nagar,1977.0,2.0,1.0,141.03,7133.535660091047
Anna Nagar,1700.0,1.0,1.0,124.77,7339.411764705882
Anna Nagar,1737.0,1.0,1.0,142.93,8228.554979850316
Anna Nagar,1889.0,2.0,1.0,138.41,7327.157226045527
Anna Nagar,1571.0,1.0,1.0,129.47,8241.24761298536
Anna Nagar,1535.0,1.0,1.0,114.85,7482.0846905537455
Anna Nagar,1924.0,2.0,1.0,136.2,7079.002079002078
Anna Nagar,1694.0,1.0,1.0,140.55,8296.930342384889
Anna Nagar,1882.0,2.0,1.0,147.62,7843.783209351754
Anna Nagar,1857.0,2.0,1.0,133.79,7204.63112547119
Anna Nagar,1666.0,1.0,1.0,119.91,7197.4789915966385
Anna Nagar,1877.0,2.0,1.0,130.65,6960.575386254662
Anna Nagar,1898.0,2.0,1.0,134.85,7104.847207586934
Anna Nagar,1689.0,1.0,1.0,134.55,7966.252220248669
Anna Nagar,1768.0,1.0,1.0,147.39,8336.538461538461
Anna Nagar,1656.0,1.0,1.0,149.2,9009.661835748791
Anna Nagar,1905.0,2.0,1.0,131.53,6904.461942257218
Anna Nagar,1510.0,1.0,1.0,109.75,7268.211920529801
Anna Nagar,1969.0,2.0,1.0,153.43,7792.280345352971
Anna Nagar,1918.0,2.0,1.0,196.1,10224.191866527633
Anna Nagar,1661.0,1.0,1.0,123.57,7439.494280553883
Anna Nagar,1638.0,1.0,1.0,127.28,7770.45177045177
Anna Nagar,1914.0,2.0,1.0,135.96,7103.448275862069
Anna Nagar,1678.0,1.0,1.0,132.54,7898.688915375447
Anna Nagar,1754.0,1.0,1.0,119.6,6818.700114025086
Anna Nagar,1574.0,1.0,1.0,117.72,7479.034307496823
Anna Nagar,1644.0,1.0,1.0,116.82,7105.839416058394
Anna Nagar,1574.0,1.0,1.0,112.36,7138.500635324015
Anna Nagar,1931.0,2.0,1.0,147.99,7663.9047125841535
Anna Nagar,1627.0,1.0,1.0,120.94,7433.312845728335
Anna Nagar,1885.0,2.0,1.0,135.01,7162.334217506631
Anna Nagar,1677.0,1.0,1.0,119.47,7124.031007751938
Anna Nagar,1878.0,2.0,1.0,154.96,8251.33120340788
Anna Nagar,1780.0,1.0,1.0,131.41,7382.5842696629215
Anna Nagar,1754.0,1.0,1.0,133.31,7600.342075256556
Anna Nagar,1866.0,2.0,1.0,144.09,7721.864951768489
Anna Nagar,1514.0,1.0,1.0,120.48,7957.7278731836195
Anna Nagar,1990.0,2.0,1.0,149.27,7501.005025125629
Anna Nagar,1940.0,2.0,1.0,141.99,7319.072164948454
Anna Nagar,1600.0,1.0,1.0,124.01,7750.625
Anna Nagar,1604.0,1.0,1.0,129.85,8095.3865336658355
Anna Nagar,1744.0,1.0,1.0,138.32,7931.192660550459
Anna Nagar,1868.0,2.0,1.0,131.08,7017.130620985012
Anna Nagar,1539.0,1.0,1.0,109.59,7120.8576998050685
Anna Nagar,1594.0,1.0,1.0,129.18,8104.140526976161
Anna Nagar,1978.0,2.0,1.0,138.32,6992.922143579373
Anna Nagar,1657.0,1.0,1.0,121.16,7312.009656004828
Anna Nagar,1777.0,1.0,1.0,142.38,8012.380416432189
Anna Nagar,1943.0,2.0,1.0,140.79,7246.011322696861
Anna Nagar,1777.0,1.0,1.0,141.39,7956.668542487337
Anna Nagar,1835.0,2.0,1.0,126.05,6869.2098092643055
Anna Nagar,1757.0,1.0,1.0,118.4,6738.759248719408
Anna Nagar,1863.0,2.0,1.0,150.83,8096.081588835213
Anna Nagar,1793.0,1.0,1.0,131.86,7354.1550474065825
Anna Nagar,1823.0,2.0,1.0,134.1,7356.006582556226
Anna Nagar,1921.0,2.0,1.0,143.01,7444.56012493493
Anna Nagar,1617.0,1.0,1.0,113.68,7030.30303030303
Anna Nagar,1660.0,1.0,1.0,116.19,6999.3975903614455
Anna Nagar,1636.0,1.0,1.0,134.84,8242.053789731051
Anna Nagar,1574.0,1.0,1.0,110.04,6991.105463786531
Anna Nagar,1956.0,2.0,1.0,151.78,7759.713701431493
Anna Nagar,1988.0,2.0,1.0,147.75,7432.092555331992
Anna Nagar,1574.0,1.0,1.0,118.56,7532.401524777637
Anna Nagar,1729.0,1.0,1.0,141.59,8189.126662810873
Anna Nagar,1570.0,1.0,1.0,107.38,6839.490445859873
Anna Nagar,2000.0,2.0,1.0,209.27,10463.5
Anna Nagar,1566.0,1.0,1.0,114.7,7324.393358876117
Anna Nagar,1622.0,1.0,1.0,113.09,6972.2564734895195
Anna Nagar,1867.0,2.0,1.0,135.08,7235.136582753081
Anna Nagar,1958.0,2.0,1.0,198.02,10113.381001021451
Anna Nagar,1601.0,1.0,1.0,126.47,7899.437851342911
Anna Nagar,1895.0,2.0,1.0,137.7,7266.490765171503
Anna Nagar,1807.0,2.0,1.0,130.04,7196.458218040952
Anna Nagar,1823.0,2.0,1.0,134.5,7377.948436642896
Anna Nagar,1811.0,2.0,1.0,135.1,7459.966869133075
Anna Nagar,1532.0,1.0,1.0,113.01,7376.631853785901
Anna Nagar,1788.0,1.0,1.0,135.82,7596.1968680089485
Anna Nagar,1598.0,1.0,1.0,133.59,8359.82478097622
Anna Nagar,1762.0,1.0,1.0,146.83,8333.144154370035
Anna Nagar,1650.0,1.0,1.0,171.15,10372.727272727272
Anna Nagar,1663.0,1.0,1.0,128.7,7739.025856885146
Anna Nagar,1970.0,2.0,1.0,137.04,6956.3451776649745
Anna Nagar,1737.0,1.0,1.0,127.93,7364.997121473805
Anna Nagar,1636.0,1.0,1.0,133.81,8179.095354523228
Anna Nagar,1538.0,1.0,1.0,113.13,7355.656697009103
Anna Nagar,1740.0,1.0,1.0,136.96,7871.264367816092
Anna Nagar,1628.0,1.0,1.0,126.52,7771.498771498772
Anna Nagar,1813.0,2.0,1.0,123.71,6823.49696635411
Anna Nagar,1558.0,1.0,1.0,108.42,6958.921694480103
Anna Nagar,1782.0,1.0,1.0,149.8,8406.285072951741
Anna Nagar,1625.0,1.0,1.0,120.85,7436.923076923077
Anna Nagar,1724.0,1.0,1.0,123.38,7156.61252900232
Anna Nagar,1871.0,2.0,1.0,149.04,7965.793693212186
Anna Nagar,1864.0,2.0,1.0,128.68,6903.43347639485
Anna Nagar,1930.0,2.0,1.0,130.61,6767.357512953369
Anna Nagar,1980.0,2.0,1.0,143.33,7238.88888888889
Anna Nagar,1765.0,1.0,1.0,136.69,7744.475920679886
Anna Nagar,1522.0,1.0,1.0,115.84,7611.038107752956
Anna Nagar,1610.0,1.0,1.0,123.65,7680.124223602485
Anna Nagar,1666.0,1.0,1.0,130.1,7809.123649459784
Anna Nagar,1711.0,1.0,1.0,115.24,6735.242548217417
Anna Nagar,1981.0,2.0,1.0,206.97,10447.753659767794
Anna Nagar,1895.0,2.0,1.0,143.58,7576.781002638523
Anna Nagar,1624.0,1.0,1.0,130.99,8065.8866995073895
Anna Nagar,1531.0,1.0,1.0,117.8,7694.317439581972
Anna Nagar,1794.0,1.0,1.0,126.54,7053.511705685619
Anna Nagar,1803.0,2.0,1.0,129.94,7206.87742651137
Anna Nagar,1598.0,1.0,1.0,114.5,7165.206508135169
Anna Nagar,1819.0,2.0,1.0,137.63,7566.245189664651
Anna Nagar,1595.0,1.0,1.0,116.8,7322.884012539185
Anna Nagar,1760.0,1.0,1.0,123.09,6993.75
Anna Nagar,1586.0,1.0,1.0,106.71,6728.247162673392
Anna Nagar,1766.0,1.0,1.0,131.62,7453.001132502831
Anna Nagar,1995.0,2.0,1.0,205.51,10301.25313283208
Anna Nagar,1701.0,1.0,1.0,121.86,7164.021164021164
Anna Nagar,1889.0,2.0,1.0,130.42,6904.182106934885
Anna Nagar,1966.0,2.0,1.0,146.22,7437.436419125127
Anna Nagar,1734.0,1.0,1.0,126.84,7314.878892733564
Anna Nagar,1853.0,2.0,1.0,130.27,7030.221262817055
Anna Nagar,1705.0,1.0,1.0,118.13,6928.445747800586
Anna Nagar,1762.0,1.0,1.0,134.07,7608.967082860386
Anna Nagar,1914.0,2.0,1.0,145.0,7575.757575757576
Anna Nagar,1697.0,1.0,1.0,124.8,7354.154390100177
Anna Nagar,1996.0,2.0,1.0,206.19,10330.160320641282
Anna Nagar,1631.0,1.0,1.0,122.52,7511.955855303495
Anna Nagar,1793.0,1.0,1.0,128.13,7146.123814835471
Anna Nagar,1687.0,1.0,1.0,114.08,6762.299940723177
Anna Nagar,1874.0,2.0,1.0,146.03,7792.422625400213
Anna Nagar,1691.0,1.0,1.0,125.5,7421.6439976345355
Anna Nagar,1576.0,1.0,1.0,125.6,7969.543147208122
Anna Nagar,1875.0,2.0,1.0,146.4,7808.0
Anna Nagar,1804.0,2.0,1.0,145.07,8041.574279379158
Anna Nagar,1525.0,1.0,1.0,120.19,7881.311475409836
Anna Nagar,1662.0,1.0,1.0,129.17,7771.961492178098
Anna Nagar,1856.0,2.0,1.0,141.68,7633.620689655172
Anna Nagar,1766.0,1.0,1.0,177.22,10035.10758776897
Anna Nagar,1658.0,1.0,1.0,143.76,8670.68757539204
Anna Nagar,1584.0,1.0,1.0,110.61,6982.954545454545
Anna Nagar,1964.0,2.0,1.0,136.51,6950.61099796334
Anna Nagar,1587.0,1.0,1.0,108.8,6855.702583490864
Anna Nagar,1724.0,1.0,1.0,123.03,7136.31090487239
Anna Nagar,1878.0,2.0,1.0,142.4,7582.5346112886045
Anna Nagar,1910.0,2.0,1.0,142.28,7449.214659685864
Anna Nagar,1875.0,2.0,1.0,131.71,7024.533333333334
Anna Nagar,1601.0,1.0,1.0,109.96,6868.207370393504
Anna Nagar,1816.0,2.0,1.0,133.69,7361.784140969163
Anna Nagar,1539.0,1.0,1.0,107.56,6988.953866146849
Anna Nagar,1580.0,1.0,1.0,129.11,8171.518987341773
Anna Nagar,1892.0,2.0,1.0,147.72,7807.610993657505
Anna Nagar,1775.0,1.0,1.0,133.27,7508.1690140845085
Anna Nagar,1970.0,2.0,1.0,152.09,7720.3045685279185
Anna Nagar,1529.0,1.0,1.0,106.69,6977.763243950294
Anna Nagar,1973.0,2.0,1.0,145.65,7382.159148504815
Anna Nagar,1861.0,2.0,1.0,192.58,10348.199892530898
Anna Nagar,1941.0,2.0,1.0,130.98,6748.06800618238
Anna Nagar,1848.0,2.0,1.0,132.39,7163.961038961038
Anna Nagar,1692.0,1.0,1.0,136.78,8083.924349881797
Anna Nagar,1779.0,1.0,1.0,137.36,7721.191680719507
Anna Nagar,1734.0,1.0,1.0,120.55,6952.133794694349
Anna Nagar,1996.0,2.0,1.0,209.01,10471.442885771543
Anna Nagar,1602.0,1.0,1.0,115.58,7214.731585518102
Anna Nagar,1779.0,1.0,1.0,132.52,7449.128724002249
Anna Nagar,1973.0,2.0,1.0,135.11,6847.94728839331
Anna Nagar,1749.0,1.0,1.0,125.67,7185.248713550601
Anna Nagar,1883.0,2.0,1.0,195.76,10396.176314391927
Anna Nagar,1774.0,1.0,1.0,135.54,7640.360766629086
Anna Nagar,1543.0,1.0,1.0,118.68,7691.51004536617
Anna Nagar,1779.0,1.0,1.0,123.53,6943.788645306352
Anna Nagar,1705.0,1.0,1.0,125.09,7336.6568914956015
Anna Nagar,1694.0,1.0,1.0,122.62,7238.4887839433295
Anna Nagar,1791.0,1.0,1.0,189.92,10604.131769960915
Anna Nagar,1859.0,2.0,1.0,126.01,6778.375470683163
Anna Nagar,1577.0,1.0,1.0,132.45,8398.85859226379
Anna Nagar,1652.0,1.0,1.0,119.49,7233.050847457627
Anna Nagar,1520.0,1.0,1.0,157.54,10364.473684210527
Anna Nagar,1901.0,2.0,1.0,146.2,7690.689110994213
Anna Nagar,1509.0,1.0,1.0,139.85,9267.726971504308
Anna Nagar,1796.0,1.0,1.0,134.66,7497.772828507795
Anna Nagar,1930.0,2.0,1.0,133.46,6915.025906735751
Anna Nagar,1819.0,2.0,1.0,145.43,7995.0522264980755
Anna Nagar,1781.0,1.0,1.0,143.88,8078.607523862998
Anna Nagar,1738.0,1.0,1.0,132.93,7648.446490218642
Anna Nagar,1970.0,2.0,1.0,158.46,8043.6548223350255
Anna Nagar,1836.0,2.0,1.0,192.96,10509.803921568628
Anna Nagar,1541.0,1.0,1.0,133.21,8644.38676184296
Anna Nagar,1509.0,1.0,1.0,135.84,9001.988071570577
Anna Nagar,1804.0,2.0,1.0,130.84,7252.771618625277
Anna Nagar,1540.0,1.0,1.0,131.25,8522.727272727272
Anna Nagar,1591.0,1.0,1.0,122.2,7680.703959773728
Anna Nagar,1815.0,2.0,1.0,144.15,7942.148760330579
Anna Nagar,1814.0,2.0,1.0,134.8,7431.091510474092
Anna Nagar,1799.0,1.0,1.0,131.79,7325.73652028905
Anna Nagar,1979.0,2.0,1.0,141.02,7125.8211217786775
Anna Nagar,1767.0,1.0,1.0,184.02,10414.261460101867
Anna Nagar,1734.0,1.0,1.0,153.41,8847.17416378316
Anna Nagar,1817.0,2.0,1.0,132.87,7312.603192074848
Anna Nagar,1559.0,1.0,1.0,136.3,8742.783835792176
Anna Nagar,1899.0,2.0,1.0,129.57,6823.064770932069
Anna Nagar,1931.0,2.0,1.0,134.66,6973.588814085966
Anna Nagar,1804.0,2.0,1.0,134.51,7456.208425720621
Anna Nagar,1522.0,1.0,1.0,139.91,9192.50985545335
Anna Nagar,1970.0,2.0,1.0,150.43,7636.040609137056
Anna Nagar,1591.0,1.0,1.0,118.83,7468.887492143306
Anna Nagar,1744.0,1.0,1.0,181.16,10387.614678899083
Anna Nagar,1669.0,1.0,1.0,130.22,7802.276812462553
Anna Nagar,1993.0,2.0,1.0,157.78,7916.708479678876
Anna Nagar,1572.0,1.0,1.0,122.07,7765.267175572519
Anna Nagar,1783.0,1.0,1.0,121.16,6795.288839035334
Anna Nagar,1719.0,1.0,1.0,137.14,7977.894124490982
Anna Nagar,1639.0,1.0,1.0,113.33,6914.582062233069
Anna Nagar,1847.0,2.0,1.0,153.57,8314.564158094207
Anna Nagar,1756.0,1.0,1.0,141.79,8074.601366742597
Anna Nagar,1698.0,1.0,1.0,137.54,8100.117785630153
Anna Nagar,1680.0,1.0,1.0,133.67,7956.547619047618
Anna Nagar,1691.0,1.0,1.0,118.55,7010.644589000592
Anna Nagar,1689.0,1.0,1.0,149.94,8877.442273534636
Anna Nagar,1703.0,1.0,1.0,124.16,7290.663534938344
Anna Nagar,1978.0,2.0,1.0,133.64,6756.319514661273
Anna Nagar,1648.0,1.0,1.0,134.87,8183.859223300971
Anna Nagar,1813.0,2.0,1.0,121.96,6726.971869829013
Anna Nagar,1618.0,1.0,1.0,110.4,6823.238566131026
Anna Nagar,1903.0,2.0,1.0,131.92,6932.212296374145
Anna Nagar,1983.0,2.0,1.0,146.03,7364.094805849722
Anna Nagar,1718.0,1.0,1.0,144.19,8392.898719441211
Anna Nagar,1774.0,1.0,1.0,140.46,7917.7001127395715
Anna Nagar,1730.0,1.0,1.0,121.2,7005.780346820809
Anna Nagar,1750.0,1.0,1.0,119.97,6855.428571428572
Anna Nagar,1816.0,2.0,1.0,132.75,7310.022026431718
Anna Nagar,1741.0,1.0,1.0,121.34,6969.557725445146
Anna Nagar,1984.0,2.0,1.0,151.85,7653.729838709677
Anna Nagar,1518.0,1.0,1.0,124.3,8188.405797101449
Anna Nagar,1802.0,2.0,1.0,133.97,7434.517203107658
Anna Nagar,1519.0,1.0,1.0,130.37,8582.620144832126
Anna Nagar,1605.0,1.0,1.0,121.49,7569.470404984424
Anna Nagar,1739.0,1.0,1.0,127.4,7326.049453709028
Anna Nagar,1579.0,1.0,1.0,128.13,8114.629512349588
Anna Nagar,1883.0,2.0,1.0,133.17,7072.225172596919
Anna Nagar,1529.0,1.0,1.0,119.86,7839.110529758012
Anna Nagar,1839.0,2.0,1.0,139.03,7560.087003806417
Anna Nagar,1515.0,1.0,1.0,108.65,7171.617161716172
Anna Nagar,1626.0,1.0,1.0,128.38,7895.448954489545
Anna Nagar,1791.0,1.0,1.0,140.2,7828.029034059184
Anna Nagar,1711.0,1.0,1.0,141.07,8244.88603156049
Anna Nagar,1700.0,1.0,1.0,119.27,7015.882352941177
Anna Nagar,1807.0,2.0,1.0,133.08,7364.69286109574
Anna Nagar,1774.0,1.0,1.0,137.85,7770.574971815107
Anna Nagar,1695.0,1.0,1.0,119.94,7076.1061946902655
Anna Nagar,1665.0,1.0,1.0,126.4,7591.591591591591
Anna Nagar,1797.0,1.0,1.0,130.5,7262.103505843072
Anna Nagar,1672.0,1.0,1.0,144.78,8659.09090909091
Anna Nagar,1567.0,1.0,1.0,116.3,7421.825143586471
Anna Nagar,1707.0,1.0,1.0,173.64,10172.231985940247
Anna Nagar,1853.0,2.0,1.0,137.61,7426.335671883433
Anna Nagar,1610.0,1.0,1.0,135.46,8413.664596273293
Anna Nagar,1514.0,1.0,1.0,122.79,8110.303830911493
Anna Nagar,1751.0,1.0,1.0,133.32,7613.934894346088
Anna Nagar,1630.0,1.0,1.0,129.39,7938.03680981595
Anna Nagar,1602.0,1.0,1.0,123.59,7714.731585518102
Anna Nagar,1957.0,2.0,1.0,133.71,6832.396525293817
Anna Nagar,1540.0,1.0,1.0,131.86,8562.337662337664
Anna Nagar,1539.0,1.0,1.0,113.21,7356.075373619234
Anna Nagar,1826.0,2.0,1.0,157.79,8641.292442497263
Anna Nagar,1965.0,2.0,1.0,144.11,7333.842239185751
Anna Nagar,1522.0,1.0,1.0,112.95,7421.1563731931665
Anna Nagar,1626.0,1.0,1.0,128.66,7912.669126691267
Anna Nagar,1589.0,1.0,1.0,120.25,7567.6526117054755
Anna Nagar,1501.0,1.0,1.0,136.27,9078.614257161893
Anna Nagar,1756.0,1.0,1.0,123.69,7043.849658314351
Anna Nagar,1949.0,2.0,1.0,154.77,7940.995382247307
Anna Nagar,1857.0,2.0,1.0,140.93,7589.122240172321
Anna Nagar,1951.0,2.0,1.0,202.72,10390.568939005638
Anna Nagar,1586.0,1.0,1.0,108.82,6861.286254728878
Anna Nagar,1692.0,1.0,1.0,178.75,10564.420803782506
Anna Nagar,1835.0,2.0,1.0,144.3,7863.760217983652
Anna Nagar,1936.0,2.0,1.0,155.89,8052.169421487602
Anna Nagar,1780.0,1.0,1.0,137.09,7701.685393258427
Anna Nagar,1569.0,1.0,1.0,112.31,7158.062460165711
Anna Nagar,1869.0,2.0,1.0,150.11,8031.567683253077
Anna Nagar,1812.0,2.0,1.0,123.92,6838.852097130243
Anna Nagar,1988.0,2.0,1.0,139.21,7002.515090543259
Anna Nagar,1968.0,2.0,1.0,140.57,7142.784552845528
Anna Nagar,1845.0,2.0,1.0,144.08,7809.214092140923
Anna Nagar,1838.0,2.0,1.0,149.73,8146.354733405875
Anna Nagar,1773.0,1.0,1.0,124.4,7016.3564579808235
Anna Nagar,1959.0,2.0,1.0,143.44,7322.103113833588
Anna Nagar,1796.0,1.0,1.0,127.54,7101.336302895323
Anna Nagar,1527.0,1.0,1.0,103.66,6788.474132285527
Anna Nagar,1978.0,2.0,1.0,154.17,7794.236602628917
Anna Nagar,1683.0,1.0,1.0,121.11,7196.078431372549
Anna Nagar,1733.0,1.0,1.0,135.55,7821.696480092327
Anna Nagar,1781.0,1.0,1.0,139.49,7832.116788321168
Anna Nagar,1989.0,2.0,1.0,136.8,6877.828054298643
Anna Nagar,1836.0,2.0,1.0,133.78,7286.492374727669
Anna Nagar,1670.0,1.0,1.0,133.61,8000.59880239521
Anna Nagar,1650.0,1.0,1.0,150.32,9110.30303030303
Anna Nagar,1898.0,2.0,1.0,130.81,6891.991570073762
Anna Nagar,1986.0,2.0,1.0,210.09,10578.549848942599
Anna Nagar,1606.0,1.0,1.0,124.03,7722.91407222914
Anna Nagar,1813.0,2.0,1.0,140.01,7722.559293987865
Anna Nagar,1538.0,1.0,1.0,125.05,8130.689206762028
Anna Nagar,1514.0,1.0,1.0,108.96,7196.829590488772
Anna Nagar,1917.0,2.0,1.0,142.46,7431.403234220135
Anna Nagar,1723.0,1.0,1.0,123.05,7141.613464886826
Anna Nagar,1744.0,1.0,1.0,141.56,8116.972477064221
Anna Nagar,1589.0,1.0,1.0,127.35,8014.474512271869
Anna Nagar,1643.0,1.0,1.0,120.79,7351.795496043822
Anna Nagar,1984.0,2.0,1.0,139.25,7018.649193548387
Anna Nagar,1657.0,1.0,1.0,123.68,7464.091732045866
Anna Nagar,1880.0,2.0,1.0,136.99,7286.702127659574
Anna Nagar,1599.0,1.0,1.0,129.12,8075.046904315197
Anna Nagar,1740.0,1.0,1.0,122.1,7017.241379310345
Anna Nagar,1794.0,1.0,1.0,120.81,6734.113712374582
Anna Nagar,2000.0,2.0,1.0,168.59,8429.5
Anna Nagar,1997.0,2.0,1.0,140.73,7047.0706059088625
Anna Nagar,1702.0,1.0,1.0,135.35,7952.408930669801
Anna Nagar,1785.0,1.0,1.0,124.85,6994.397759103642
Anna Nagar,1995.0,2.0,1.0,145.39,7287.719298245613
Anna Nagar,1956.0,2.0,1.0,144.66,7395.705521472392
Anna Nagar,1558.0,1.0,1.0,122.56,7866.495507060334
Anna Nagar,1721.0,1.0,1.0,130.35,7574.084834398605
Anna Nagar,1530.0,1.0,1.0,132.08,8632.679738562092
Anna Nagar,1841.0,2.0,1.0,189.77,10307.984790874525
Anna Nagar,1616.0,1.0,1.0,142.01,8787.747524752474
Anna Nagar,1536.0,1.0,1.0,123.16,8018.229166666667
Anna Nagar,1821.0,2.0,1.0,143.59,7885.227896760022
Anna Nagar,1532.0,1.0,1.0,117.79,7688.642297650131
Anna Nagar,1703.0,1.0,1.0,119.31,7005.871990604815
Anna Nagar,1969.0,2.0,1.0,143.0,7262.569832402235
Anna Nagar,1703.0,1.0,1.0,114.78,6739.870816206694
Anna Nagar,1809.0,2.0,1.0,125.75,6951.354339414041
Anna Nagar,1704.0,1.0,1.0,139.89,8209.507042253521
Anna Nagar,1566.0,1.0,1.0,125.71,8027.458492975735
Anna Nagar,1532.0,1.0,1.0,128.37,8379.242819843343
Anna Nagar,1695.0,1.0,1.0,125.7,7415.929203539823
Anna Nagar,1927.0,2.0,1.0,144.21,7483.653347171769
Anna Nagar,1790.0,1.0,1.0,153.25,8561.45251396648
Anna Nagar,1849.0,2.0,1.0,151.32,8183.88318009735
Anna Nagar,1914.0,2.0,1.0,129.95,6789.446185997909
Anna Nagar,1549.0,1.0,1.0,118.66,7660.426081342802
Anna Nagar,1689.0,1.0,1.0,125.27,7416.814683244524
Anna Nagar,1691.0,1.0,1.0,134.57,7958.013010053223
Anna Nagar,1539.0,1.0,1.0,124.9,8115.659519168291
Anna Nagar,1637.0,1.0,1.0,134.8,8234.575442883324
Anna Nagar,1890.0,2.0,1.0,144.5,7645.5026455026455
Anna Nagar,1991.0,2.0,1.0,145.47,7306.378704168759
Anna Nagar,1635.0,1.0,1.0,121.14,7409.174311926606
Anna Nagar,1614.0,1.0,1.0,114.08,7068.15365551425
Anna Nagar,1850.0,2.0,1.0,134.95,7294.594594594593
Anna Nagar,1822.0,2.0,1.0,134.61,7388.035126234908
Anna Nagar,1776.0,1.0,1.0,123.73,6966.779279279279
Anna Nagar,1842.0,2.0,1.0,131.64,7146.57980456026
Anna Nagar,1614.0,1.0,1.0,119.94,7431.226765799256
Anna Nagar,1854.0,2.0,1.0,139.39,7518.33872707659
Anna Nagar,1587.0,1.0,1.0,115.7,7290.485192186516
Anna Nagar,1571.0,1.0,1.0,125.12,7964.35391470401
Anna Nagar,1740.0,1.0,1.0,121.16,6963.218390804598
Anna Nagar,1775.0,1.0,1.0,153.11,8625.915492957747
Anna Nagar,1794.0,1.0,1.0,138.77,7735.2285395763665
Anna Nagar,1523.0,1.0,1.0,120.11,7886.408404464872
Anna Nagar,1704.0,1.0,1.0,124.32,7295.774647887324
Anna Nagar,1617.0,1.0,1.0,141.16,8729.746444032158
Anna Nagar,1860.0,2.0,1.0,134.63,7238.1720430107525
Anna Nagar,1758.0,1.0,1.0,142.9,8128.555176336747
Anna Nagar,1595.0,1.0,1.0,108.54,6805.015673981191
Anna Nagar,1616.0,1.0,1.0,135.11,8360.767326732674
Anna Nagar,1700.0,1.0,1.0,125.56,7385.882352941177
Anna Nagar,1942.0,2.0,1.0,203.88,10498.455200823893
Anna Nagar,1785.0,1.0,1.0,149.57,8379.271708683473
Anna Nagar,1983.0,2.0,1.0,152.37,7683.812405446293
Anna Nagar,1808.0,2.0,1.0,134.76,7453.539823008849
Anna Nagar,1906.0,2.0,1.0,147.38,7732.423924449108
Anna Nagar,1636.0,1.0,1.0,117.81,7201.100244498777
Anna Nagar,1597.0,1.0,1.0,125.14,7835.942391984971
Anna Nagar,1708.0,1.0,1.0,125.91,7371.779859484777
Anna Nagar,1909.0,2.0,1.0,133.82,7009.952854897852
Anna Nagar,1730.0,1.0,1.0,139.38,8056.64739884393
Anna Nagar,1609.0,1.0,1.0,116.72,7254.195152268489
Anna Nagar,1666.0,1.0,1.0,133.91,8037.81512605042
Anna Nagar,1671.0,1.0,1.0,122.57,7335.128665469779
Anna Nagar,1829.0,2.0,1.0,126.27,6903.772553307818
